step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,timestamp
42,2.491272211074829,0.6000000238418579,,1.3833168029785157,0.8,,,,,2025-10-25T16:56:33.4580000Z
43,1.2477405071258545,0.800000011920929,,1.343672752380371,0.8,,,,,2025-10-25T16:56:34.7680000Z
44,2.2441678047180176,0.6000000238418579,,1.2644283294677734,0.8,,,,,2025-10-25T16:56:36.0630000Z
45,1.4775736331939697,0.800000011920929,,1.2406221389770509,0.8,,,,,2025-10-25T16:56:37.3800000Z
46,2.444732904434204,0.6000000238418579,,1.3015907287597657,0.8,,,,,2025-10-25T16:56:38.6710000Z
47,1.276824951171875,0.800000011920929,,1.3036827087402343,0.8,,,,,2025-10-25T16:56:39.9680000Z
48,1.222165822982788,0.800000011920929,,1.306148147583008,0.8,,,,,2025-10-25T16:56:41.2590000Z
49,2.2017524242401123,0.6000000238418579,,1.2158485412597657,0.8,,,,,2025-10-25T16:56:42.5670000Z
50,1.3203411102294922,0.800000011920929,,1.2151683807373046,0.8,,,,,2025-10-25T16:56:43.9490000Z
51,1.242713212966919,0.800000011920929,,1.0584022521972656,0.8,,,,,2025-10-25T16:56:45.2510000Z
52,1.2248401641845703,0.800000011920929,,1.0388736724853516,0.8,,,,,2025-10-25T16:56:46.5640000Z
53,1.2481105327606201,0.800000011920929,,1.1259727478027344,0.8,,,,,2025-10-25T16:56:47.8640000Z
54,2.3645899295806885,0.6000000238418579,,0.98016357421875,0.8,,,,,2025-10-25T16:56:49.1790000Z
55,1.1312854290008545,0.800000011920929,,0.9327102661132812,0.8,,,,,2025-10-25T16:56:50.4730000Z
56,1.7198148965835571,0.800000011920929,,1.3120697021484375,0.8,,,,,2025-10-25T16:56:51.7590000Z
57,2.0155129432678223,0.800000011920929,,1.628687286376953,0.8,,,,,2025-10-25T16:56:53.0680000Z
58,1.6437174081802368,0.800000011920929,,1.1968616485595702,0.8,,,,,2025-10-25T16:56:54.3680000Z
59,1.2244961261749268,0.800000011920929,,1.0000499725341796,0.8,,,,,2025-10-25T16:56:55.6650000Z
60,1.0076671838760376,0.800000011920929,,1.2653011322021483,0.8,,,,,2025-10-25T16:56:57.0070000Z
61,2.0294251441955566,0.6000000238418579,,1.3088413238525392,0.8,,,,,2025-10-25T16:56:58.3400000Z
62,4.107724189758301,0.6000000238418579,,1.2243654251098632,0.8,,,,,2025-10-25T16:56:59.6610000Z
63,1.2170169353485107,0.800000011920929,,1.053091049194336,0.8,,,,,2025-10-25T16:57:00.9700000Z
64,2.2238118648529053,0.6000000238418579,,1.4887376785278321,0.8,,,,,2025-10-25T16:57:02.2690000Z
65,1.0182762145996094,0.800000011920929,,1.415462112426758,0.8,,,,,2025-10-25T16:57:03.5720000Z
66,1.0875955820083618,0.800000011920929,,1.4345890045166017,0.8,,,,,2025-10-25T16:57:04.8650000Z
67,1.938490629196167,0.6000000238418579,,1.3930782318115233,0.8,,,,,2025-10-25T16:57:06.1790000Z
68,1.0739524364471436,0.800000011920929,,1.7025485992431642,0.8,,,,,2025-10-25T16:57:07.4940000Z
69,1.0522254705429077,0.800000011920929,,1.7729873657226562,0.8,,,,,2025-10-25T16:57:08.7940000Z
70,1.0527757406234741,0.800000011920929,,1.7808294296264648,0.8,,,,,2025-10-25T16:57:10.1670000Z
71,1.805959939956665,0.6000000238418579,,1.9117685317993165,0.8,,,,,2025-10-25T16:57:11.5060000Z
72,1.8368303775787354,0.6000000238418579,,1.593474769592285,0.8,,,,,2025-10-25T16:57:12.8250000Z
73,1.3079169988632202,0.800000011920929,,1.777916145324707,0.8,,,,,2025-10-25T16:57:14.1440000Z
74,1.4379371404647827,0.800000011920929,,1.6919290542602539,0.8,,,,,2025-10-25T16:57:15.4710000Z
75,1.1421102285385132,0.800000011920929,,1.3538890838623048,0.8,,,,,2025-10-25T16:57:16.7890000Z
76,1.1554667949676514,0.800000011920929,,1.4411333084106446,0.8,,,,,2025-10-25T16:57:18.0920000Z
77,1.2087697982788086,0.800000011920929,,1.371680450439453,0.8,,,,,2025-10-25T16:57:19.4010000Z
